cluster_id,comment_id,account,actor_type_primary,network_position,hcc_id,video_id,brand,comment_text_presentation,normalized_text,sentiment,sentiment_attribute_status
SIM_CLUSTER_00153,7422236953901564678,MASS_1c3e128fc5ab,Mass Actor,Outside LCN,,7421104723333483782,Daviena,😂😂😂😂,😂😂😂😂,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00153,7422696962476884742,MASS_a2d2ff105380,Mass Actor,Outside LCN,,7421104723333483782,Daviena,😂😂😂😂,😂😂😂😂,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00153,7422953774371308293,MASS_51e50c025ebf,Mass Actor,Outside LCN,,7421104723333483782,Daviena,😂😂😂😂,😂😂😂😂,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00153,7597814679860134677,MASS_21055738d067,Mass Actor,Outside LCN,,7596239649517899016,Daviena,😂😂😂😂,😂😂😂😂,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428443018287989510,MASS_a35de8aa6657,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba artha ldt dok,coba artha ldt dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428443793480123154,MASS_09504be19d59,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Artha ldt dong dok,artha ldt dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428456457492316934,MASS_3cb423f57eaf,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba artha ldt dok,coba artha ldt dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428458071293117189,MASS_a7e189ac92c6,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Artha skincare dok,artha skincare dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428495787270980360,MASS_d8a7e839c13e,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba Artha LDT dok,coba artha ldt dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428500437747122950,MASS_35573a626bcd,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba skincare ARTHA dok,coba skincare artha dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428530226185356040,MASS_9510eaadd34b,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skincare Artha dok,skincare artha dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428570788376331009,MASS_058dcd676ba5,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Artha LDT dong dok,artha ldt dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428665648102130437,MASS_fe3cc9b01cae,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba Skincare Artha LDT dok,coba skincare artha ldt dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7428806660863197959,MASS_7515e61f7455,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok coba review Artha ldt,dok coba review artha ldt,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00154,7448113259591680776,MASS_34f1f3315a0e,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba artha ldt dok,coba artha ldt dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428444938453664517,MASS_28e15eadad34,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Nyyo skincare dok,nyyo skincare dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428458738728452869,MASS_2b7794fb34b1,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Dok skincare nyyo,dok skincare nyyo,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428497336949261063,MASS_4cb36c913e85,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Dok cek skincare nyyo dong,dok cek skincare nyyo dong,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428572913513939718,MASS_eca6fae30c4d,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok nyyo skincare dong dok,dok nyyo skincare dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428599264274465542,MASS_5dc26d0797ac,Mass Actor,Outside LCN,,7428436533981613318,Maryame,nyyo skincare dok,nyyo skincare dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7428786200297767686,MASS_1d430f241e59,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skincare nyyo dong dok,skincare nyyo dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7429170520380179205,MASS_9e7bd7226e65,Mass Actor,Outside LCN,,7428436533981613318,Maryame,nyyo skincare dong,nyyo skincare dong,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7430001574095635207,MASS_b31e881e46fe,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Cek skincare Nyyo dong dok,cek skincare nyyo dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7430335185978344200,MASS_46682a3b818f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok cek skincare nya nyyo dong dok,dok cek skincare nya nyyo dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7430994730240049936,MASS_3a0ec4c51de3,Mass Actor,Outside LCN,,7428436533981613318,Maryame,nyyo skincare dong dok,nyyo skincare dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00155,7435535497940927288,MASS_8539ff990b3c,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok tes nyyo skincare,dok tes nyyo skincare,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7428520982787392262,MASS_46dc7fcedbb6,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok cek chalonese 🙏🙏,dok cek chalonese 🙏🙏,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7428539382305506053,MASS_0124222cb5c7,Mass Actor,Outside LCN,,7428436533981613318,Maryame,CHALONESE CREAM dong dok,chalonese cream dong dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7428543091264537350,MASS_2c2c2f0f92b9,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese dok,chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7428742399616647943,MASS_dea0a463096e,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese dok plis,chalonese dok plis,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7429124209148216069,MASS_236cca26c58c,Mass Actor,Outside LCN,,7428436533981613318,Maryame,dok CHALONESE dok,dok chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7429152605509452549,MASS_60f2ef49710e,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese dok,chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7429171650996077318,MASS_76b56cc1d62b,Mass Actor,Outside LCN,,7428436533981613318,Maryame,cek chalonese dok,cek chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7429325295419523846,MASS_6b458c813daf,Mass Actor,Outside LCN,,7428436533981613318,Maryame,coba chalonese dok,coba chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7429989407493538565,MASS_22c34b997180,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese dok tlg d cek,chalonese dok tlg d cek,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7430001987469705989,MASS_b410b6908cbe,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese dok,chalonese dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00156,7431833081210635014,MASS_a49381b096b3,Mass Actor,Outside LCN,,7428436533981613318,Maryame,chalonese paket dok ...,chalonese paket dok .,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,1044492788336991746,beautyfess_r3c05m01x4347,Community Actor,HCC,40,7418812570569641221,Daviena,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,2428129315745112381,ulasankilat_r3c07m03x2101,Community Actor,HCC,206,7429636271552728326,Maryame,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,2458003915123109825,racikcantik_r3c08m02x8325,Community Actor,HCC,182,7378347819268082950,Daviena,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,2560957436367930030,glowdiary_r3c03m05x9471,Community Actor,HCC,113,7523137946246008069,Maryame,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,3886589000602565696,produkjujur_r3c00m01x6024,Community Actor,HCC,181,7586827398084136200,Azarine,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,4249726145288410455,racikcantik_r3c08m01x2011,Community Actor,HCC,182,7289028668863663365,Daviena,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,7205114960309395663,kulitkece_r3c01m04x8079,Community Actor,HCC,169,7291631421565832453,Daviena,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,7858124227134670168,beautyfess_r3c05m03x8357,Community Actor,HCC,40,7313744314927041797,Daviena,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,9176432356434458684,reviewpedas_r3c09m02x6779,Community Actor,HCC,193,7242204399928593669,The Originote,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00157,9950127504190212978,glowdiary_r3c03m02x1592,Community Actor,HCC,113,7523137946246008069,Maryame,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7132812502883173146,MASS_dda24e89f9bb,Mass Actor,Outside LCN,,7129446710400601371,The Originote,tipe kulit apa ka??,tipe kulit apa ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7132820281651938074,MASS_dda24e89f9bb,Mass Actor,Outside LCN,,7129446710400601371,The Originote,tipe kulit apa ka??,tipe kulit apa ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7137581740248318747,MASS_0dee1d97071a,Mass Actor,Outside LCN,,7129446710400601371,The Originote,tipe kulit ap ka,tipe kulit ap ka,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7188792559011283738,MASS_e24b606adb2d,Mass Actor,Outside LCN,,7188119070884056347,The Originote,tipe kulit apa kak,tipe kulit apa kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7199863931942699802,MASS_443aa028c1bd,Mass Actor,Outside LCN,,7145783136914296090,The Originote,tipe kulit nya apa kak,tipe kulit nya apa kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7209642790082052890,MASS_ce0f117bacad,Mass Actor,Outside LCN,,7145783136914296090,The Originote,tipe kulit apa ka?,tipe kulit apa ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7259214082518713093,MASS_4eac3253cde0,Mass Actor,Outside LCN,,7185096421220158747,Azarine,tipe kulit kak?,tipe kulit kak?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7456319139965518610,MASS_73e8d8b67100,Mass Actor,Outside LCN,,7279666593129434374,Maryame,tipe kulit ap ka?,tipe kulit ap ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7463729638776505094,MASS_14b1700f7c64,Mass Actor,Outside LCN,,7262186413284822277,Maryame,tipe kulit apa kak?,tipe kulit apa kak?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00158,7503881506848686866,MASS_120537c1b3d0,Mass Actor,Outside LCN,,7472351771025755410,Maryame,tipe kulit apa kk?,tipe kulit apa kk?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7202228363179311898,dicannnns,Individual Actor,Outside LCN,,7194330759329631514,The Originote,Aman kak,aman kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7423739865290212101,deswitatata2,Individual Actor,Outside LCN,,7262186413284822277,Maryame,Aman kak,aman kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428441188205052678,MASS_1757b6ac081f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428444930974696197,MASS_14c80cba53f5,Mass Actor,Outside LCN,,7428436533981613318,Maryame,aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428445969656873733,MASS_a6b3d307ffa6,Mass Actor,Outside LCN,,7428436533981613318,Maryame,aman kak,aman kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428471597181256453,MASS_b909bb9a68bb,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428476136643003154,MASS_b0c027e62645,Mass Actor,Outside LCN,,7428436533981613318,Maryame,aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7428580843227284232,MASS_6c36c065d243,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7457169429143552775,MASS_e516d7438a4f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,AMAN,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00159,7460405159845413637,MASS_830bd86c612b,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Aman,aman,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7207635807695323931,MASS_a40664c05fa7,Mass Actor,Outside LCN,,7185096421220158747,Azarine,kok gak pake yg skintific,kok gak pake yg skintific,Negative,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7422714761185346309,MASS_160625a74627,Mass Actor,Outside LCN,,7421104723333483782,Daviena,sama skintific,sama skintific,Uncertain,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7428458867853984517,MASS_2c3f3e63c04f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Coba skintific dok,coba skintific dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7428541898094068486,MASS_d2ced8371c84,Mass Actor,Outside LCN,,7428436533981613318,Maryame,gimana SKINTIFIC dok,gimana skintific dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7428756187809432325,MASS_c4221fcbf29a,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skintific aman ga dok,skintific aman ga dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7428756414074241797,MASS_cf0673a2122f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skintific dok,skintific dok,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7428807244227625733,MASS_16b1cc80ed5d,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skintific dong,skintific dong,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7429025179881341702,MASS_084527b1f7c6,Mass Actor,Outside LCN,,7428436533981613318,Maryame,skintific dok coba,skintific dok coba,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7429515758542127877,MASS_69909c9bb24f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,Dok skintific aman ga,dok skintific aman ga,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00160,7468076739617915666,MASS_767341649364,Mass Actor,Outside LCN,,7429265515434036485,Maryame,skintific yg apa kak,skintific yg apa kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291113A,MASS_5ae30af2d590,Mass Actor,LCN Non-HCC,,7182401543491128602,Maryame,auto cus checkout maryame abis liat video ini,auto cus checkout maryame abis liat video ini,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291131A,MASS_9d31c337267b,Mass Actor,LCN Non-HCC,,7327630114282573061,Azarine,auto cus checkout azarine abis liat video ini 😍,auto cus checkout azarine abis liat video ini 😍,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291151A,MASS_778fb446c347,Mass Actor,LCN Non-HCC,,7596239649517899016,Daviena,auto cus checkout davina abis liat video ini 🙏,auto cus checkout davina abis liat video ini 🙏,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291153A,MASS_1fb813a0c3fe,Mass Actor,LCN Non-HCC,,7421104723333483782,Daviena,auto cus checkout davina abis liat video ini 😍,auto cus checkout davina abis liat video ini 😍,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291197A,MASS_a8bab899d016,Mass Actor,LCN Non-HCC,,7319688011891936517,Daviena,auto cus checkout daviena abis liat video ini 😍,auto cus checkout daviena abis liat video ini 😍,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291239A,MASS_3ff7d32708cf,Mass Actor,LCN Non-HCC,,7359717817601543429,Daviena,auto cus checkout daviena abis liat video ini!!,auto cus checkout daviena abis liat video ini!,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291244A,MASS_ece6e18c2bad,Mass Actor,LCN Non-HCC,,7222981366173011226,The Originote,auto cus checkout originote abis liat video ini 😊,auto cus checkout originote abis liat video ini 😊,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291278A,MASS_cf6dffba455e,Mass Actor,LCN Non-HCC,,7319688011891936517,Daviena,auto cus checkout daviena abis liat video ini 🙏,auto cus checkout daviena abis liat video ini 🙏,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291327A,MASS_aa1af897000d,Mass Actor,LCN Non-HCC,,7340938843190725893,Daviena,auto cus checkout daviena abis liat video ini 😊,auto cus checkout daviena abis liat video ini 😊,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00161,7291827364518291333A,MASS_2faf3fe8df2f,Mass Actor,LCN Non-HCC,,7145783136914296090,The Originote,auto cus checkout originote abis liat video ini 🙏,auto cus checkout originote abis liat video ini 🙏,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291129A,MASS_b990a5dcccda,Mass Actor,LCN Non-HCC,,7378347819268082950,Daviena,udah 6 minggu pake daviena alhamdulillah cocok bgt di kulitku!!,udah 6 minggu pake daviena alhamdulillah cocok bgt di kulitku!,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291135A,MASS_80c23fc74fdf,Mass Actor,LCN Non-HCC,,7389110955214490886,Daviena,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku!!,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku!,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291169A,MASS_de02eb9a1899,Mass Actor,LCN Non-HCC,,7145783136914296090,The Originote,udah 3 minggu pake originote alhamdulillah cocok bgt di kulitku beneran,udah 3 minggu pake originote alhamdulillah cocok bgt di kulitku beneran,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291221A,MASS_682a620825a1,Mass Actor,LCN Non-HCC,,7459337971108515090,The Originote,udah 4 minggu pake originote alhamdulillah cocok bgt di kulitku btw,udah 4 minggu pake originote alhamdulillah cocok bgt di kulitku btw,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291245A,MASS_338872af67c7,Mass Actor,LCN Non-HCC,,7314309007341063429,The Originote,udah 5 minggu pake originote alhamdulillah cocok bgt di kulitku beneran,udah 5 minggu pake originote alhamdulillah cocok bgt di kulitku beneran,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291264A,MASS_daa6074ef0f2,Mass Actor,LCN Non-HCC,,7291631421565832453,Daviena,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku 😊,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku 😊,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291272A,MASS_fe0c05d70b79,Mass Actor,LCN Non-HCC,,7312025661835578629,Daviena,udah 4 minggu pake daviena alhamdulillah cocok bgt di kulitku btw,udah 4 minggu pake daviena alhamdulillah cocok bgt di kulitku btw,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291277A,MASS_948992564073,Mass Actor,LCN Non-HCC,,7291631421565832453,Daviena,udah 1 minggu pake daviena alhamdulillah cocok bgt di kulitku beneran,udah 1 minggu pake daviena alhamdulillah cocok bgt di kulitku beneran,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291334A,MASS_2faf3fe8df2f,Mass Actor,LCN Non-HCC,,7340938843190725893,Daviena,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku 🥰,udah 2 minggu pake daviena alhamdulillah cocok bgt di kulitku 🥰,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00162,7291827364518291341A,MASS_a3f6618240ea,Mass Actor,LCN Non-HCC,,7222981366173011226,The Originote,udah 2 minggu pake originote alhamdulillah cocok bgt di kulitku 😍,udah 2 minggu pake originote alhamdulillah cocok bgt di kulitku 😍,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7357928510072128262,MASS_9d2d313d11f0,Mass Actor,Outside LCN,,7357662447248968966,Daviena,satu paketnya berapa ya kak,satu paketnya berapa ya kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7362718970049577734,MASS_6d2354bc77e2,Mass Actor,Outside LCN,,7361323225038540037,Maryame,berapa sepaketnya mba,berapa sepaketnya mba,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7364401377840644870,MASS_48de7d80ebda,Mass Actor,LCN Non-HCC,,7363584993148357894,Maryame,sepaketnya berapa teteh,sepaketnya berapa teteh,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7388546734816035590,MASS_83183361263f,Mass Actor,Outside LCN,,7385065641595653382,Maryame,satu paketnya berapa teh,satu paketnya berapa teh,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7388595640144413447,MASS_086456fa4320,Mass Actor,Outside LCN,,7385065641595653382,Maryame,berapa 1 paketnya,berapa 1 paketnya,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7392113583532622599,MASS_66cff2e76597,Mass Actor,Outside LCN,,7385065641595653382,Maryame,berapa 1 paketnya itu mba,berapa 1 paketnya itu mba,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7399626334488544005,MASS_e81cef157c10,Mass Actor,Outside LCN,,7385065641595653382,Maryame,berapa ka sepaketnya,berapa ka sepaketnya,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7400665112534795014,MASS_e1af45216b69,Mass Actor,Outside LCN,,7385065641595653382,Maryame,berapa sepaketnya kk,berapa sepaketnya kk,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7403856765940728582,MASS_426cca699eae,Mass Actor,Outside LCN,,7385065641595653382,Maryame,berapa ka paketnya,berapa ka paketnya,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00163,7432233419717247752,MASS_93c8961852ae,Mass Actor,Outside LCN,,7430007251076697350,Maryame,kk berapa per paketnya,kk berapa per paketnya,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00164,7381333217813005061,MASS_f1314e63f76e,Mass Actor,Outside LCN,,7378347819268082950,Daviena,brapa ka?,brapa ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00164,7381782259785368326,MASS_4e25494b4ff4,Mass Actor,Outside LCN,,7378347819268082950,Daviena,Brapa ka,brapa ka,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00164,7383985825152795397,MASS_f1314e63f76e,Mass Actor,Outside LCN,,7378347819268082950,Daviena,brapa ka?,brapa ka?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00164,7394358798359937798,MASS_9dae073316af,Mass Actor,Outside LCN,,7385065641595653382,Maryame,brapa,brapa,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00164,7428743347591889681,MASS_4fde580ae02b,Mass Actor,Outside LCN,,7385065641595653382,Maryame,brapa kak,brapa kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
